Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Statement - tvRoomId = """"00000""""",,,2018-11-06 14:24:03,2018-11-06 14:24:03,0.001s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 14:24:03,2018-11-06 14:24:03,0.001s,PASSED
Statement - return tvRoomId,,,2018-11-06 14:24:03,2018-11-06 14:24:03,0.002s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-06 14:24:03,2018-11-06 14:24:03,0.001s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 14:24:03,2018-11-06 14:24:03,0.001s,PASSED
Statement - return macAddress,,,2018-11-06 14:24:03,2018-11-06 14:24:03,0.001s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 14:24:03,2018-11-06 14:24:03,0.000s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 14:24:03,2018-11-06 14:24:07,3.131s,PASSED
"Statement - tvRoomId = """"00000""""",,,2018-11-06 14:24:07,2018-11-06 14:24:07,0.001s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 14:24:07,2018-11-06 14:24:07,0.001s,PASSED
Statement - return tvRoomId,,,2018-11-06 14:24:07,2018-11-06 14:24:07,0.002s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-06 14:24:07,2018-11-06 14:24:07,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 14:24:07,2018-11-06 14:24:07,0.007s,PASSED
Statement - return macAddress,,,2018-11-06 14:24:07,2018-11-06 14:24:07,0.001s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 14:24:07,2018-11-06 14:24:07,0.000s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 14:24:07,2018-11-06 14:24:10,3.104s,PASSED
"Statement - tvRoomId = """"00000""""",,,2018-11-06 14:24:10,2018-11-06 14:24:10,0.002s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 14:24:10,2018-11-06 14:24:10,0.001s,PASSED
Statement - return tvRoomId,,,2018-11-06 14:24:10,2018-11-06 14:24:10,0.002s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-06 14:24:10,2018-11-06 14:24:10,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 14:24:10,2018-11-06 14:24:10,0.002s,PASSED
Statement - return macAddress,,,2018-11-06 14:24:10,2018-11-06 14:24:10,0.000s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 14:24:10,2018-11-06 14:24:10,0.001s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 14:24:10,2018-11-06 14:24:13,3.138s,PASSED
"Statement - tvRoomId = """"00000""""",,,2018-11-06 14:24:13,2018-11-06 14:24:13,0.001s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 14:24:13,2018-11-06 14:24:13,0.003s,PASSED
Statement - return tvRoomId,,,2018-11-06 14:24:13,2018-11-06 14:24:13,0.002s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-06 14:24:13,2018-11-06 14:24:13,0.001s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 14:24:13,2018-11-06 14:24:13,0.001s,PASSED
Statement - return macAddress,,,2018-11-06 14:24:13,2018-11-06 14:24:13,0.001s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 14:24:13,2018-11-06 14:24:13,0.000s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 14:24:13,2018-11-06 14:24:16,3.110s,PASSED
