Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-06 15:48:36,2018-11-06 15:48:36,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 15:48:36,2018-11-06 15:48:36,0.001s,PASSED
Statement - return macAddress,,,2018-11-06 15:48:36,2018-11-06 15:48:36,0.000s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 15:48:36,2018-11-06 15:48:36,0.000s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 15:48:36,2018-11-06 15:48:40,3.111s,PASSED
"Statement - tvRoomId = """"00000""""",,,2018-11-06 15:48:40,2018-11-06 15:48:40,0.001s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 15:48:40,2018-11-06 15:48:40,0.001s,PASSED
Statement - return tvRoomId,,,2018-11-06 15:48:40,2018-11-06 15:48:40,0.002s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-06 15:48:40,2018-11-06 15:48:40,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 15:48:40,2018-11-06 15:48:40,0.001s,PASSED
Statement - return macAddress,,,2018-11-06 15:48:40,2018-11-06 15:48:40,0.000s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 15:48:40,2018-11-06 15:48:40,0.001s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 15:48:40,2018-11-06 15:48:43,3.276s,PASSED
