Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Statement - tvRoomId = """"00000""""",,,2018-11-06 15:45:28,2018-11-06 15:45:28,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 15:45:28,2018-11-06 15:45:28,0.002s,PASSED
Statement - return tvRoomId,,,2018-11-06 15:45:28,2018-11-06 15:45:28,0.004s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-06 15:45:28,2018-11-06 15:45:28,0.001s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 15:45:28,2018-11-06 15:45:28,0.075s,PASSED
Statement - return macAddress,,,2018-11-06 15:45:28,2018-11-06 15:45:28,0.001s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 15:45:28,2018-11-06 15:45:28,0.001s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 15:45:28,2018-11-06 15:45:31,3.528s,PASSED
"Statement - tvRoomId = """"00000""""",,,2018-11-06 15:45:31,2018-11-06 15:45:31,0.005s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 15:45:31,2018-11-06 15:45:31,0.002s,PASSED
Statement - return tvRoomId,,,2018-11-06 15:45:31,2018-11-06 15:45:31,0.014s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-06 15:45:31,2018-11-06 15:45:31,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 15:45:31,2018-11-06 15:45:31,0.001s,PASSED
Statement - return macAddress,,,2018-11-06 15:45:31,2018-11-06 15:45:31,0.001s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 15:45:31,2018-11-06 15:45:31,0.000s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 15:45:31,2018-11-06 15:45:35,3.315s,PASSED
"Statement - tvRoomId = """"00000""""",,,2018-11-06 15:45:35,2018-11-06 15:45:35,0.001s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 15:45:35,2018-11-06 15:45:35,0.000s,PASSED
Statement - return tvRoomId,,,2018-11-06 15:45:35,2018-11-06 15:45:35,0.001s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-06 15:45:35,2018-11-06 15:45:35,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 15:45:35,2018-11-06 15:45:35,0.001s,PASSED
Statement - return macAddress,,,2018-11-06 15:45:35,2018-11-06 15:45:35,0.000s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 15:45:35,2018-11-06 15:45:35,0.000s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 15:45:35,2018-11-06 15:45:38,3.129s,PASSED
"Statement - tvRoomId = """"00000""""",,,2018-11-06 15:45:38,2018-11-06 15:45:38,0.001s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 15:45:38,2018-11-06 15:45:38,0.003s,PASSED
Statement - return tvRoomId,,,2018-11-06 15:45:38,2018-11-06 15:45:38,0.002s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-06 15:45:38,2018-11-06 15:45:38,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 15:45:38,2018-11-06 15:45:38,0.008s,PASSED
Statement - return macAddress,,,2018-11-06 15:45:38,2018-11-06 15:45:38,0.006s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 15:45:38,2018-11-06 15:45:38,0.001s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 15:45:38,2018-11-06 15:45:41,3.145s,PASSED
"Statement - tvRoomId = """"00000""""",,,2018-11-06 15:45:41,2018-11-06 15:45:41,0.005s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 15:45:41,2018-11-06 15:45:41,0.002s,PASSED
Statement - return tvRoomId,,,2018-11-06 15:45:41,2018-11-06 15:45:41,0.002s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-06 15:45:41,2018-11-06 15:45:41,0.004s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 15:45:41,2018-11-06 15:45:41,0.001s,PASSED
Statement - return macAddress,,,2018-11-06 15:45:41,2018-11-06 15:45:41,0.001s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 15:45:41,2018-11-06 15:45:41,0.001s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 15:45:41,2018-11-06 15:45:44,3.106s,PASSED
"Statement - tvRoomId = """"00000""""",,,2018-11-06 15:45:44,2018-11-06 15:45:44,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 15:45:44,2018-11-06 15:45:44,0.001s,PASSED
Statement - return tvRoomId,,,2018-11-06 15:45:44,2018-11-06 15:45:44,0.001s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-06 15:45:44,2018-11-06 15:45:44,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 15:45:44,2018-11-06 15:45:44,0.001s,PASSED
Statement - return macAddress,,,2018-11-06 15:45:44,2018-11-06 15:45:44,0.001s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 15:45:44,2018-11-06 15:45:44,0.000s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 15:45:44,2018-11-06 15:45:47,3.087s,PASSED
