Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Statement - tvRoomId = """"00000""""",,,2018-11-06 14:37:45,2018-11-06 14:37:45,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 14:37:45,2018-11-06 14:37:45,0.004s,PASSED
Statement - return tvRoomId,,,2018-11-06 14:37:45,2018-11-06 14:37:45,0.002s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-06 14:37:45,2018-11-06 14:37:45,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 14:37:45,2018-11-06 14:37:45,0.010s,PASSED
Statement - return macAddress,,,2018-11-06 14:37:45,2018-11-06 14:37:45,0.002s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 14:37:45,2018-11-06 14:37:45,0.001s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 14:37:45,2018-11-06 14:37:48,3.116s,PASSED
"Statement - tvRoomId = """"00000""""",,,2018-11-06 14:37:48,2018-11-06 14:37:48,0.002s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 14:37:48,2018-11-06 14:37:48,0.001s,PASSED
Statement - return tvRoomId,,,2018-11-06 14:37:48,2018-11-06 14:37:48,0.001s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-06 14:37:48,2018-11-06 14:37:48,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 14:37:48,2018-11-06 14:37:48,0.000s,PASSED
Statement - return macAddress,,,2018-11-06 14:37:48,2018-11-06 14:37:48,0.001s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 14:37:48,2018-11-06 14:37:48,0.000s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 14:37:48,2018-11-06 14:37:51,3.169s,PASSED
"Statement - tvRoomId = """"00000""""",,,2018-11-06 14:37:51,2018-11-06 14:37:51,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 14:37:51,2018-11-06 14:37:51,0.000s,PASSED
Statement - return tvRoomId,,,2018-11-06 14:37:51,2018-11-06 14:37:51,0.001s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-06 14:37:51,2018-11-06 14:37:51,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 14:37:51,2018-11-06 14:37:51,0.123s,PASSED
Statement - return macAddress,,,2018-11-06 14:37:51,2018-11-06 14:37:51,0.000s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 14:37:51,2018-11-06 14:37:51,0.001s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 14:37:51,2018-11-06 14:37:54,3.089s,PASSED
